java	K06
using java in cloud or container-based environment .	S3
cloud or container-based environment .	K05
core java	K06
java 8	L1
java 11	L1
pair programming	K06
code review .	K03
pair programming	K06
http libraries	K06
http	K06
consuming http based web services in an efficient manner -	A1
software engineering practices	K06
design patterns	K06
unit testing	K01
Mockito	K99
JUnit	K99
automated build and test systems	K09
ci/cd	K02
jenkins	K06
TDD	K99
git	K06
financial services	K04
spring	K07
spring-mvc	K05
amazon-web-services	K04
developing and maintaining the microservice applications	S5
banking	K04
banking	K04
working in cross-functional teams	S1
java spring framework	K06
di	K07
security scheduling	K10
tx spring	K07
rest	K04
spring aop	K05
spring cloud netflix	K07
Eureka Ribbon	K99
messaging jms / amqp	K02
postgresql redis	K06
java	K06
spring	K07
investigate the java ( spring ) code fast and independently	A1
microservices	K99
prepare and explain technical concepts	S1
examine dependencies between components	S1
understand the business domain	S2
business domain	K04
identify automated test strategies	S1
automated test strategies	K07
deliver good-quality code on time	A1
identify potential ways to improve and ease production delivery	S4
alerts reports monitoring	K03
fintech	K99
software engineering	K07
java development at	K06
developing microservices	S4
microservices	K99
solving problems with outstanding results	S1
building distributed scalable and resilient infrastructure	S7
messaging services	K04
JMS	K99
sql data management	K06
software design patterns and best practices	K06
communicate clearly with managers and team members	S1
cloud infrastructure	K07
AWS	K99
ci/cd	K02
software development	K06
engineering	K07
german	L1
german	L1
microsoft-dynamics	K06
dynamics-365	K07
sql	K06
azure-sql-database	K03
passionate	S1
microsoft dynamics nav/bc	K06
configure develop and implement microsoft dynamics nav/bc software and components	S4
sales	K04
purchase	K04
inventory	K04
general ledger	K09
connecting third party apis	S7
NAV/BC	K99
NAV/BC	K99
creating apis to expose nav/bc and/or other data sources	S2
relational database structures	K04
reporting/query tools	K07
structured query language ( sql )	K06
construction of structured query language ( sql ) statements	S2
suggest technical and functional improvements	S1
third party add-on solutions	K03
work with big data	S5
big data	K06
work with the product owners application developers and qa	S1
planning	K04
development	K09
testing	K06
writing unit and functional automation tests	S1
unit and functional automation tests	K07
degree	K05
computer science	K06
business administration	K04
dynamics nav/bc	K04
powershell	K06
git	K06
monitoring/alerting/reporting tools	K07
performance optimization	K03
translate customer business requirements and specifications into code solutions	S4
develop and manage days estimates	S4
document code customizations	S2
debug errors efficiently and effectively	A1
write effective system and process documentation	S2
business and system requirements process diagrams	K04
data flow charts	K10
azure cloud infrastructure and services	K07
working with common third party add-on solutions	S5
dynamics nav/bc/azure cloud services	K04
big data	K06
big databases	K06
team player	S1
agile	K06
visionary	S4
travel & tourism tech	K10
javascript	K06
node.js	K07
passionate	S1
develop the best travel product	S1
defining and implementing a scalable flexible frontend architecture	S1
frontend architecture	K07
enables a consistent ux fast delivery across platforms	S2
create superb end-to-end experiences	S1
create robust frontend solutions	S2
work with your team	S1
rapidly test ideas on users	S7
use results for iterations	S1
test new languages libraries and frameworks	S4
share best practices with other teams	S1
build highly reusable frontend components	S8
building responsive/adaptive web applications	S4
javascript/typescript .	K06
react js	K05
react native	K07
write structured and clean code	S1
javascript testing tools	K06
Jest Cypress	K99
modern front-end build pipelines and tools	K10
webpack	K99
defining and delivering scalable frontend architectures	S5
micro frontends	K05
GraphQL	K99
react	K09
web applications	K06
android and ios apps	K06
supporting backend services	S3
backend services	K04
Docker	K99
retail	K04
reactjs	K99
node.js	K07
redux	K99
html	K06
engaged	S4
passionate	S1
work with cutting edge technology	S8
css	K06
javascript	K06
creating reusable components across micro frontends	S4
identifying site issues and customer journeys	S1
analytics	K03
MVT	K99
modern javascript frameworks	K06
react/redux	K05
server-side rendering	K06
building micro services	S8
building automated acceptance tests	S1
automated acceptance tests	K09
Cypress	K99
WebDriver.io	K99
writing unit tests	S2
tdd software craftsmanship	K02
engineering	K07
KISS	K99
dry	K07
YAGNI	K99
writing secure code	S2
inner source	K09
GitHub	K99
contributing to and maintaining an inner source github repo ci	S3
ci / cd pipelines	K07
docker workflows	K02
cdns cloud technologies	K06
azure	K06
Kubernetes	K99
building and maintaining user interfaces	S1
accessibility standards compliance	K06
seo web application performance best practices	K06
supporting critical applications	S3
logging	K08
monitoring	K07
working in agile teams	S1
agile & lean practices	K06
xp	K06
pair programming	K06
supporting the engineering community	S4
open platform	K06
reviews	K03
saas	K06
node.js	K07
python	K06
. net	L1
building web-applications	S2
web-applications	K05
designing apis .	S1
apis .	K06
team-oriented	S4
support	S1
building new products	S1
maintaining our existing products at scale .	S2
working in a team	S1
design implement and deliver highly scalable solutions	S1
modern cloud-based architectures	K07
develop	S1
release	S4
monitor	S2
set and actively promote software development processes and best practices	S4
software development processes and best practices	K06
partner with product managers designers and engineers	S1
define high impact solutions	S5
deliver high-quality applications	S4
identify opportunities	S4
implement best practices	S1
continuously improve our existing systems be	S2
responsible	S1
keep scope	S3
deliver iteratively	S6
introducing new technologies and ways of working we	S2
web applications	K06
API’s .	K99
modern cloud architectures	K07
serverless	K99
event-driven	K02
reactive	K07
engineering best practices	K07
ci/cd	K02
observability	K07
configuration	K06
management	K04
test	K06
automation	K07
programming languages	K02
tech stacks	K02
analytical and critical thinking	S2
present your ideas clearly	S1
agile	K06
pragmatic	S4
get things done	S8
pick up new tools and technologies quickly	S1
AWS:	K99
Docker	K99
ecs	K09
Lambda	K99
SNS	K99
SQS	K99
S3	K99
elb	S3
EC2	K99
Cloudfront	K99
CloudSearch	K99
ElasticSearch	K99
GhostInspector	K99
BrowserStack	K99
segment	K07
Amplitude	K99
BigQuery	K99
javascript	K06
spas	K10
node.js	K07
frontend	K99
nextjs )	K99
python c#	K06
. net	L1
. net core	K07
redis	S1
Redshift	K99
DynamoDB	K99
elastic search	K10
sass	K06
Lambda	K99
ping pong	K07
finance	K04
financial technology	K07
elasticsearch	K99
kubernetes	K99
jenkins	K06
unix	K06
solution-oriented	A1
technologically interested	S1
technical skills	S3
personal skills	S1
team play	S4
communication	S8
combine dev with ops	S3
support and develop containerised solutions	S1
elastic stack	K05
central log file monitoring	K07
analysing metrics .	S1
always aware of dependencies to other processes and systems	S8
engineering the structuring of work packages as well as their evaluation .	S4
take on project responsibility	A1
agile	K06
scrum	K06
kanban	K04
closely networked with the respective departments	S1
Kubernetes	K99
OpenShift	K99
elastic stack	K05
linux	K06
Kafka	K99
streaming	K07
system monitoring	K09
highly available distributed cluster solutions	K06
devops-methodology	K06
configuration management	K06
ci	K09
Prometheus	K99
ansible	K06
jenkins	K06
groovy job	K06
DSL	K99
unix shell	K06
automated testing	K06
agile development	K06
scrum	K06
kanban	K04
Spotify	K99
agile	K06
professional development workflows	K03
empathic committed and strategic thinking	S4
work in a team	S1
english	L1
artificial intelligence	K06
data & analytics	K06
information technology	K07
javascript	K06
typescript	K06
frontend	K99
languages	K02
nlp	K02
( conversational ) ai	K00
agile project development	K04
english	L1
design	S4
ux	S5
solve ux challenges	S6
designing	S1
full development lifecycle	K06
bringing to life a new web interface	S5
. net	L1
intuitively presenting an unfamiliar field to users	S3
intuitively presenting an unfamiliar field to users	S3
ux	S5
solve ux challenges from specification through implementation .	S5
ux	S5
transforming functional requirements into fit to purpose ux approaches	S1
improving and enhancing existing software	S5
creating entirely new features for the platform -	S1
software development	K06
computer science	K06
coding	S5
react	K09
rest	K04
JSON	K99
http	K06
unix systems	K05
Backend	K99
tracing backend issues	S1
analytic and problem-solving skills an	S1
dive into complex problems	S3
can-do attitude a	S1
self-starter	S1
work collaboratively in a distributed development team -	S1
architecturing web applications	S3
web applications	K06
html5	K06
groovy	K06
prism ( di )	K07
javascript	K06
. net	L1
java	K06
NLU	K99
NLI	K99
machine learning	K01
elastic search	K10
Cassandra	K99
JCR	K99
spark	K06
MLeap	K99
Kafka	K99
Logstash	K99
MariaDB	K99
WPF	K99
eager to learn	S2
pick up new technologies and frameworks fast	S2
language skills	A1
english	L1
feel technology running through your veins	S8
academic research	K03
data science	K03
life sciences	K03
python	K06
javascript	K06
testing	K06
qa	K04
sts system	K05
collaborating with a number of external collaborators	S1
ensure this multi-faceted system’s delivery is to internal specifications and requirements .	S3
python	K06
test automation tools	K06
communicator	S1
build effective working relationships	S1
including influencing key decision makers on the best solutions	S4
qa software testing	K06
developing software for testing purposes	S5
qa delivery	K08
large or complex software projects	K03
acting as a lead	S4
design and implementation of testing strategies	S1
agile software development life cycle	K06
responsive web	K09
testing responsive web applications/single page applications	S4
applications/single page applications	K07
javascript	K06
angular	K06
react	K09
designing and developing tests for server-side code	S4
server-side code	K04
python	K06
restful web services	K04
testing restful web services and apis	S3
apis	K06
database testing	K06
oracle	K06
mysql	K06
javascript	K06
node.js	K07
parse-platform	K06
be in the entire technical stack	S1
build next generation web applications	S2
customer side	K04
javascript	K06
react/react native framework	K06
Redux	K99
develop functions from start to finish	S4
take responsibility for your own code .	A1
maintain low complexity	S6
lead small to large projects	S4
supervise and support junior developers	S1
take responsibility of junior developers	S4
support with technical issues	S1
M.S	K99
computer science	K06
javascript node	K06
english we	L1
worked in a team with responsibility for both technology and colleagues	A1
worked in a fast-growing product-focused startup environment	S1
react	K09
react native	K07
angular 2+	K06
vue	S5
ember web components	K07
continuous integration	K06
continuous deployment	K06
logging	K08
monitoring	K07
swedish	L1
german as	L1
curious	A1
driven	S6
analytical	S1
creative	S1
humble	K99
helpful to colleagues	S1
node.js	K07
javascript	K06
javascript	K06
embedded	K07
iot	K06
lead the software and hardware team	S4
agile development	K06
web mobile and cloud applications	K07
iot	K06
building efficient and scalable solutions .	S5
hands-on	S6
build and manage your own teams	S4
coordinate outsourced development	S2
lead manage and build our tech team	S4
coordinate outsourced development	S2
technical product design	K02
solution architecture specifications	K04
implementation	K03
development and optimisation of innovative electronic hardware products	S1
iot	K06
embedded environment	K07
javascript-based	K06
development of modern javascript-based applications	S5
front and back-end	K07
quality assurance	K04
planning creation and execution of tests	S1
work with a cross-functional team	S1
define build test and deploy universal applications	S2
version control	K10
git	K06
continuous integration	K06
ensure the implementation of technical standards and best practices	S3
master in computer science	K06
leading technical teams	S4
designing architecture	S1
implementation of technical systems	S1
full stack	K06
javascript	K06
react	K09
GraphQL	K99
node.js	K07
nest.js	K09
typescript	K06
python	K06
Redux -Saga	K99
gitlab	K99
fastlane	K99
jest	K99
iot-to-cloud managed services	K04
Microservices	K99
Kubernetes	K99
Docker	K99
gcp iot device management	K06
message brokers	K02
AMQP	K99
MQTT	K99
Cryptocurrency	K99
financial technology	K07
swift	K06
objective c	K06
MVC/MVVM/VIPER/MVP;	K99
NSOperation	K99
GCD;	K99
ui/ux: uikit	K06
XIBs	K99
Autolayout	K99
code-based layout;	K02
persistent storage:	K07
native core data framework;	K06
networking frameworks	K06
wrappers	S8
NSURLSession	K99
NSOperation	K99
chain requests;	K06
rest api	K06
WebSockets	K99
JSON RPC	K99
git flow	K04
Cocoapods;	K99
computer science	K06
algorithms	K06
data structures	K06
developing apps	S1
blockchain	K99
decentralized systems	K07
software engineering	K07
communication presentation and organizational skills	S1
attention to details	A1
positive attitude	S6
giving and receiving constructive criticism	S1
make improvements	S1
take appropriate corrective actions;	S1
ethic;	S1
open to changes ( positive or negative )	S1
take on responsibilities and challenges .	S3
developing new financial products and infrastructure	S1
financial services	K04
web-services	K04
python	K06
applied ai	K05
machine learning	K01
data analytics	K06
data analytics	K06
financial applications	K04
generating business intelligence	S1
predictive models	K06
automated decision making .	K09
applied ai	K05
machine learning	K01
data analytics	K06
apply data analytics techniques	S2
statistics	K05
machine learning	K01
research and develop innovative ml based solutions	S2
work on building robust data science capabilities	A2
collaborate with tech partners	S1
design and deploy machine learning services	S5
research and analyse data sets	S2
statistical	K05
machine learning	K01
communicate final results	S1
give context .	S3
document approach and techniques used .	S8
bs	K02
ms	K06
PhD	K99
data science	K03
ml	K06
developing and deploying data science and ml capabilities in production at scale .	S1
develop	S1
debug	S5
python	K06
work both individually and collaboratively in teams	S1
curious	A1
hardworking	K99
detail-oriented	S1
motivated by complex analytical problems .	S5
natural language processing ( nlp) .	K02
results and client focused	S1
agile development	K06
design or evaluate intrinsic and extrinsic metrics of your model's performance	S1
work with non-specialists in a partnership model	S1
conveys information clearly	S1
creates a sense of trust with stakeholders .	S1
machine learning apis and computational packages	K07
scikit-learn	K01
NumPy	K99
SciPy	K99
Pandas	K99
statsmodels)	K99
big-data	K05
hadoop	K06
spark	K06
SparkML	K99
education technology	K07
healthcare medical	K04
go	K07
python	K06
javascript	K06
bringing out the best in people and teams?	S4
run growth experiments	S2
run experiments	S8
improve the user experience at a high velocity	S1
building smart and impactful solutions .	S5
provide leadership	S4
influencing culture	S2
facilitate technical delivery	S2
work with your team	S1
growth strategy practices and execution .	K03
build lead and serve a high performing growth team	S2
hiring	S4
coaching	S1
mentoring	S1
feedback	K01
career development .	K06
instil a growth mindset	S2
deliver high impact high value product changes	S2
data driven experimentation .	S2
work closely with your team	S1
grow a healthy collaborative engineering culture	S2
developing people and teams .	S4
grow people	S2
data-driven	S2
pragmatic	S4
growth hacking	K09
working in a growth or metric-driven product team .	S1
led complex engineering efforts	S1
deliver	S6
encouraging a healthy supportive and autonomous team environment .	S4
enterprise software	K06
saas	K06
java	K06
angular	K06
microservices	K99
rest	K04
build new features	S7
api	K06
design and implement useful api methods	S5
increase the reliability of our software continuously .	S1
love challenging tasks	S6
working independently	A1
organised?	S6
university degree	K04
computer science	K06
full stack development	K06
building complex products	S1
java	K06
spring .	K05
javascript	K06
angular	K06
html5	K06
css .	K06
modern cloud technologies	K06
aws azure	K06
google cloud platform .	K04
Docker	K99
Kubernetes .	K99
english	L1
communication skills	S1
english	L1
django	K99
go	K07
docker	K99
amazon-web-services	K04
Django	K99
react	K09
get stuff done quickly	S6
pull out a terminal	S2
AWS	K99
help build a huge product	S6
find the latest tech	S1
use best practise rules	S1
get the best of your thoughts into beautiful code	S1
weird tech memes	K02
finance	K04
retail	K04
node.js	K07
typescript	K06
terraform	K99
supply chains	K04
building a crucial system	S1
optimizing	S1
integrations to various systems and processes;	S4
data and analytics reporting	K06
coding	S5
working with integrations	S6
developing architecture .	S1
improving your team’s ways of working	S1
not afraid to try out new technologies	S1
reflect technological choices	S4
improve already existing solutions	S1
fill new business requirements and needs .	S2
software development	K06
work as a part of the team .	S1
technological insight	K04
business requirements and needs	K04
information security	K06
scalability	K99
availability	K05
cost-efficiency	K07
take business requirements and needs information security scalability availability and cost-efficiency into account .	S3
aws serverless framework	K06
node.js	K07
Terraform	K99
typescript .	K06
creating services directly for the end-users .	S1
continuously improving how the software is developed	S2
web	K06
mobile	K06
cloud	K06
online retail	K04
hospitality	K10
service stations)	K10
consumer goods	K04
. net	L1
amazon-web-services	K04
reactjs	K99
css	K06
verification processes	K07
consent system	K07
engineer a solution to support different verification processes as well as a consent system that can be managed by the adults:	S3
security	K10
data privacy	K06
ensure the highest standards of security and data privacy requirements .	S3
c#/.net	K06
building identification and authorization systems .	S5
identification and authorization systems .	K05
security in web-based solutions .	K10
operating high-performance solutions	S1
aws cloud .	K06
databases	K03
relational databases	K06
nosql in	K06
web development	K06
javascript less	K06
css redux .	K06
building a consent system for parents or shoppers .	S1
cloud solutions .	K06
practicing on domain-driven design tactical implementation .	S2
domain-driven design tactical implementation .	K04
developing our team	S4
financial services	K04
growing your own technical skill set	S2
providing technical leadership	S1
propose and drive tactical initiatives	S4
have an active voice	S1
defining the strategic direction of the team .	S4
mentor and grow junior analysts .	S1
conduct threat hunting operations	S2
analyze log data	S5
detect active threats	S2
current threat landscape	K07
threat actor techniques	K07
internal network .	K10
threat intel reporting	K07
perform advanced threat research	S2
proactively identify potential threat vectors	S2
work with engineering and security teams	S4
improve prevention and detection methods .	S1
coordinate with multidisciplinary teams	S1
iteratively improve security controls and detection capabilities .	S3
analyze malicious code packet capture files and artifacts .	S2
identify gaps in logging capabilities	S4
develop and propose strategies	S4
fill gaps .	S6
identify and propose automated alerts for new and previously unknown threats .	S4
provide technical leadership through the complete lifecycle	S1
utilize a wide range of tools and techniques	S8
automate repetitive hunt processes .	S4
high school diploma	K06
GED	K99
incident response	K09
security operations	K10
malware analysis	K04
threat hunting at	K08
scripting language at	K02
common threat intelligence models	K04
threat hunting	K08
leading small teams of technical associates	S1
security engineering	K10
threat detection	K10
developing custom detections in a variety of security appliances	S1
data science	K03
enable advanced threat detection at	S3
amazon-web-services	K04
php	K06
mysql	K06
redis	S1
sysadmin	K99
solve complex problems	S5
evolve and grow new skills	S4
serverless	K99
machine learning .	K01
development of server-side logic	S1
definition and basic maintenance of the central database	S2
ensuring high performance and responsiveness to requests from different clients .	S1
develop reusable testable high-performance and maintainable code;	S4
design implement and support multiple applications	S6
stay in-tune with the latest technologies;	S1
collaborate with other technical team members	S1
design implement quickly troubleshoot and resolve any critical issues .	S1
node.js	K07
design patterns (	K07
dependency	K09
injection	K07
factory	K05
builder	K06
observer	K07
facade);	S7
solution architecture	K06
Scalability	K99
event-driven);	K10
jasmine	K06
api gateway	K06
Lambda	K99
ecs	K09
Aurora	K99
Cloudwatch);	K99
communicative	S1
team player;	S1
work on several simultaneous projects	S4
adapt to a fast-evolving environment .	S1
ci/cd -	K02
jenkins pipelines;	K07
infrastructure as code:	K07
Terraform;	K99
ansible docker;	K06
ddd ( domain driven design )	K02
agile methodology .	K04
passionate	S1
passionate	S1
gaming	K02
information	K10
technology	K07
tdd	K99
oop	K99
working on creations of tools and processes	S6
enable other teams and end users to provide business value .	S1
designing and implementing of distributed components	S1
integration security	K09
log aggregation	K08
cicd pipelines .	K07
AWS	K99
private cloud environment .	K07
python	K06
oop coding concepts and design patterns	K06
test driven development	K09
cloud technologies	K06
big data	K06
software development process	K06
kanban	K04
TDD	K99
BDD	K99
learn modern technologies	S8
big data/analytics	K06
english	L1
kubernetes	K99
docker	K99
linux	K06
google-cloud-platform	K06
c++	K06
contributing to core software components	S6
develop high-quality software	S5
embedded linux systems	K07
iot cloud infrastructure	K07
agile development	K06
architecture design	K07
planning	K04
testing	K06
documentation	K07
deployment	K06
constantly learn	S2
embedded systems	K07
modern c++	K06
software development	K06
embedded ecosystem	K07
real-time operating systems	K06
firmware development	K06
c/c++	K06
gcc	K06
Clang	K99
Keil	K99
Yocto	K99
linux arm	K06
SoC’s	K99
digital signal processing	K07
modern control systems	K06
balancing innovation and pragmatism	S1
striving for simplicity and high quality	S4
scripting languages	K02
bash	K06
python	K06
build tooling	K07
CMake	K99
care about clarity:	S6
code commits documentation and communication .	K03
building tests	S7
automated testing	K06
machine firmware	K06
take ownership of the machine firmware domain;	S8
understanding the various architectures;	S1
deliver on product requirements and features;	S4
improving testability and functionality	S1
participate in the service duty rotation;	S6
assist with any issues that are reported	S3
english	L1
c	K06
c++17/20	K06
rust	knowledge
go	K07
Kubernetes	K99
Docker	K99
GCP	K99
digital health	K09
mobile application	K04
music	K02
testing	K06
selenium	K06
java	K06
python	K06
hearing test	K09
audio personalization technology	K07
ios and android audio sdk	K02
plan conduct and document test cases	S2
ensure product quality and compliance with high-level software requirements	S3
develop and execute manual and automated tests	S1
take responsibility for developing standards and procedures	A1
conclude high software quality and release readiness	S4
create clear and concise bug reports	S2
resolving the bug in a timely manner	S4
work closely with product management and development	S1
evaluate findings	S6
continuously improve test coverage and quality standards	A1
computer science	K06
computer engineering	K07
mobile testing	K04
integration testing	K06
strong voice	S3
quality assurance	K04
drive and manage quality assurance tasks and projects end to end	A1
software development lifecycle	K06
testing methodologies	K04
testing tools	K07
backend communication protocols	K07
apis	K06
web services	K04
software qa metrics operations	K06
statistics	K05
python	K06
java	K06
ruby	K06
analytical	S1
creative thinker	S1
quality processes	K04
english	L1
system integration testing	K06
embedded systems	K07
integrated devices	K07
comfortable with a dynamic fast-moving and entrepreneurial environment	S6
agile development process	K06
shell scripting	K06
unix command line tools	K07
test automation frameworks	K06
Appium	K99
selenium	K06
version control systems	K06
git	K06
javascript	K06
frontend	K99
react-fullstack	K07
web-applications	K05
experienced	S3
smart	S5
motivated	S4
working in a start-up environment	S4
develops hr software	S5
hr software	K06
write and test high-quality maintainable code	S2
scope design	S8
own project delivery	S8
ensure accessibility usability and performance of our application	S3
collaborate well with others	S1
great teammate	A1
pitch in on other projects	S1
build an excellent product on a technical and qualitative level	S6
optimise website responsiveness	S4
mobile	K06
tablet	S8
partner with our management developers product managers and other stakeholders	S1
master's	K02
computer science	K06
building web applications	S2
javascript	K06
react js	K05
modern web architectures	K07
server side rendering	K06
ci/cd	K02
solution oriented	A1
adaptable	S1
strong sense ownership	S8
hr	K04
creating a platform that automatises workflows	S4
communication skills	S1
english	L1
hr software	K06
consulting	K04
information technology	K07
it consulting	K04
cloud	K06
amazon-web-services	K04
azure	K06
devops	K06
automation	K07
high calibre	S8
experienced	S3
hands-on	S6
develop/configure new tools	S1
roll out environments	S1
automate processes	S4
be at the forefront of change	A1
devops!	K06
cloud adoption and migration	K06
modern engineering from toolsets to methods practices to technologies	K07
continuous integration	K06
continuous delivery/deployment	K06
jenkins	K06
Travis	K99
CircleCI	K99
uses testing as a baseline practice	S1
TDD	K99
BDD	K99
integration	K06
E2E	K99
cloud adoption and migration	K06
enterprise and green field contexts	K07
build cloud native applications scratch	S3
tackle monolithic system estates	S7
API’s	K99
microservices	K99
gateways	K04
hands on	S6
communicate at all levels	S1
bringing complex technological issues into perspective	S4
enabling our clients to adapt to changing needs	S3
deliver better solutions	S5
performs and accepts regular code reviews	S3
devops architecture and implementation	K07
containers	K07
Docker	K99
Kubernetes	K99
Rancher	K99
cloud infrastructure/services	K07
AWS	K99
azure	K06
google cloud platform	K04
infrastructure-as-code	K07
puppet	K06
Terraform	K99
high-availability	K05
disaster-recovery	K02
monitoring	K07
logging at scale	K08
java	K06
spring framework	K06
c#/.net	K06
node.js	K07
consulting	S1
it consulting	K04
aws devops engineer or azure devops solution certification	K04
docker ( dca ) or kubernetes ( ckad ) certification	K07
articulate	S1
communication skills	S1
identify value work	S6
execute delivery	S2
leadership	S4
influencing stakeholders	S1
up-skilling engineers	S1
commercial awareness	S1
pragmatic approach	S1
problem-solving	S1
systems thinker	S5
large organizations	K02
lean manufacturing	K07
agile	K06
scrum	K06
kanban	K04
safe	K08
working within and leading multi-functional teams	S1
consultative engineering	S1
identify articulate and influence the shape of business outcomes	S1
platform solutions	K06
business and technology landscape	K04
balance the books between technology purism best-practice and solution-fit	S1
collaborative solutioning	S1
work in cross-functional teams	S1
help others learn	S4
grasp of a variety of technologies languages and methodologies	S2
computer software	K06
software development	K06
amazon-web-services	K04
mysql	K06
java	K06
hibernate	K99
jenkins	K06
sysadmin	K99
looking for a sense of purpose	S2
want to make a real impact	S2
develop services controls and patterns for cloud solutions	S4
enable security and privacy at scale	S2
ensuring adherence to best practice	S3
system design	K07
development	K09
security	K10
release	K06
monitoring	K07
support	K06
contributing to architectural discussions and decisions	S4
attending stand-ups	S1
driving progress	S8
proactively automate infrastructure and services	S1
enable a small team to deliver value	S1
planning and estimation for programmes of work	S4
coordinating hosting systems development and operations	S4
gather and analyse data	S2
aid in informed decision-making	S1
providing detailed realistic estimates	S1
work with product qa and software dev teams	S1
drive delivery	S8
work closely with product and design teams	S1
understand end-user requirements formulate use cases/user stories	S3
make sound sustainable and practical technical decisions	S4
drive optimisation for scalability efficiency and maintainability	S1
interact skillfully with business stakeholders and third-party technical organisations	S1
software re-usability and maintainability	K06
customer product and design focus	S1
work well on a team	S1
provide hands-on expertise	S1
reviewing technical solutions designs and requirements	S4
work collaboratively in brainstorming sessions	S1
mentor other team members	S2
coaching and leading others	S4
define technical solutions	S4
meet business needs	S4
agile	K06
agile	K06
promoting and advocating agile and end to end ci/cd	S1
end to end ci/cd	K07
foster high-performance collaborative technical work	S4
dedicated self-starter	A1
efficiently and professionally work on multiple projects	S1
analytical evaluative and problem-solving abilities	S4
pay close attention to detail with a high degree of accuracy	A1
devops	K06
devops best practices	K06
aws environment	K05
building and deploying applications to the cloud ( aws	S4
AWS	K99
modern programming languages systems and architectures	K10
Terraform	K99
infrastructure as code tools	K07
building restful web services	S1
restful web services	K04
performance and scalability optimisations	K03
cloud hosting security practices	K06
mysql	K06
Aurora	K99
Nginx	K99
Hibernate	K99
apache	K06
java	K06
spring	K07
jenkins	K06
git	K06
hosting cost management	S4
implementing and operating cloud services	S1
implementing instrumentation	S1
software security	K06
designing robust systems	S1
developing	S1
deploying	S4
AWS	K99
agile software development	K06
banking	K04
it consulting	K04
java	K06
apache	K06
continuous-integration	K06
analyse business requirements	S2
evaluate possible solution scenarios	S2
recommend best business and it solution	S1
understand user issues	S1
translate technology issues into a form that is understandable to non-technical people	S1
present technical solutions in line with clients ‘needs	S1
develop application to interface third party systems	S1
bug fixing	S8
UAT	K99
business support	S4
enterprise integration patterns	K06
spring	K07
apache camel	K06
messaging frameworks	K06
apache kafka	K06
apache activemq	K06
JMS	K99
&ibm mq	K06
unix/linux	K06
shell scripting	S1
java	K06
container platform	K04
Avaloq	K99
ami functionalities	K04
devops	K06
english	L1
german	L1
italian	L1
french	L1
artificial intelligence	K06
software development	K06
test automation	K06
typescript	K06
javascript	K06
node.js	K07
react	K09
go	K07
back-end	K10
typescript	K06
node	K07
typescript	K06
devops	K06
cloud	K06
devops	K06
devops	K06
dimension project management	K04
scrum	K06
interfacing with the technical project manager at customers' premises	S2
provide information	S3
collaborate	S1
coordinate developers	S4
meet customer needs	S1
create a multi-language and multi-framework unit test generator?	S4
refactor code?	S1
understand represent and generate code with machine learning?	S1
machine learning?	K01
generate documentation?	S4
generate code snippets?	S5
automatically find bugs in code?	S1
typescript	K06
javascript	K06
tackled complex issues	S1
passionate about tech	S1
want to get involved in a project that is still young	S2
team player	S1
crack the test	S2
wanting to take up the challenge of becoming a ts expert	S3
express your creativity	S1
working on technical subjects	S1
architect	K07
aws	K99
gcp	K99
azure	K06
virtual	K04
domain expert	S1
broad technical skills	S4
business acumen	S4
leads technical solutions	S4
promote business strategy goals	S4
digital transformation	K07
cloud adoption	K06
optimization	K02
driving digital transformation cloud adoption optimization and automation	S2
automation	K07
solutions architecture	K06
systems integration	K06
business capability planning	K04
data and information	K06
security	K10
cloud platforms	K06
mobile	K06
analytics	K03
leadership	S4
technical skills	S3
consultative approach	S1
planning designing development and application of cloud architecture	S1
cloud architecture	K07
achieve business strategies and transformations	S2
business initiatives	K04
technology industry trends	K07
provide counsel to senior leadership and teams	S4
cloud frameworks	K06
leads the development tailoring and enhancement of cloud frameworks methods and tools	S4
ensure the alignment and integration of cloud processes and deliverables	A1
cloud processes and deliverables	K06
SDLC	K99
cloud transformation	K07
leads the development of cloud transformation communications and education materials	S4
provides thought leadership	S4
development and execution of enterprise and domain-specific it strategies standards and guidelines	S4
engages in business strategy development	S4
identify new business capability and technology-driven opportunities	S4
ensure alignment with a cloud-first strategy	S1
defines operating models	S2
exploit new capabilities automation and standardization	S5
supports due diligence on merger acquisition strategic partnership and investment activities	S4
provides oversight and leadership	S4
analyzes pain points and opportunities	S4
ensures the quality of reusable architecture patterns and reference models	A1
solution architecture	K06
peer reviews	K03
provides thought leadership in solution architecture peer reviews and architecture governance	A1
architecture governance	K04
ensures that the it portfolio provide business value	S5
optimize total cost of ownership	S2
assesses projects for cloud impacts	S3
provide regular reporting	S5
bachelor's degree in computer science information technology	K07
solution architecture	K06
elicitation and specification of architectural functional and non-functional requirements	S2
architectural principles	K07
saas	K06
PaaS	K99
multitenancy	K99
multi-tiered infrastructures	K07
cloud-based technologies	K06
AWS	K99
GCP	K99
azure	K06
managing remote teams	S4
managing multi-million dollar budgets	S4
managing various compliance standards	S3
HIPAA	K99
FISMA	K99
GDPR	K99
FedRAMP	K99
dhis2	K02
health information software	K09
lmic	K04
leading complex technology teams/organizations	A1
application development	K06
security	K10
product control	K08
architecture	K04
infrastructure operations	K04
achieving business goals through technology strategy	S4
technology strategy	K04
leadership	S4
team building	S4
management	S4
entrepreneurial streak	S4
communicator	S1
know when to be decisive	A1
